PlayerID,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,SO,GDP,AVG,SLG,OBP
60523,2020.0,Lotte,111,476,410,72,121,19,1,11,175,58,11,1,56,85,8,0.295,0.427,0.382
60523,2021.0,Lotte,135,561,486,70,142,27,1,14,213,79,8,1,68,89,6,0.292,0.438,0.38
60523,2022.0,Lotte,91,340,294,39,72,8,0,3,89,32,4,1,32,66,6,0.245,0.303,0.317
60523,2023.0,Lotte,80,233,201,40,56,14,0,6,88,31,2,0,26,39,4,0.279,0.438,0.358
60523,2024.0,Lotte,109,325,285,31,76,20,0,9,123,47,1,1,35,63,3,0.267,0.432,0.343
60523,2025.0,Lotte,34,92,86,7,19,6,0,1,28,7,0,0,6,20,4,0.221,0.326,0.272
60526,2010.0,Lotte,3,3,3,1,1,0,0,0,1,1,0,0,0,1,0,0.333,0.333,0.333
60526,2012.0,Lotte,7,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
60558,2011.0,Lotte,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
60558,2014.0,Lotte,57,50,45,10,11,3,0,1,17,5,2,1,5,18,0,0.244,0.378,0.32
60558,2015.0,Lotte,122,353,327,57,90,18,1,8,134,43,15,4,17,100,9,0.275,0.41,0.318
60558,2016.0,Lotte,42,135,123,17,32,6,0,3,47,7,6,2,12,37,5,0.26,0.382,0.326
60558,2017.0,KT,135,410,374,53,106,29,1,9,164,42,15,9,16,93,7,0.283,0.439,0.318
60558,2018.0,KT,128,374,342,55,87,17,2,12,144,39,13,8,24,92,7,0.254,0.421,0.31
60558,2019.0,KT,123,392,352,63,88,16,1,6,124,35,19,2,31,78,8,0.25,0.352,0.316
60558,2020.0,SK,94,258,234,36,64,12,1,5,93,35,15,6,13,47,6,0.274,0.397,0.331
60558,2021.0,SSG,122,253,235,47,63,10,0,9,100,35,9,4,14,52,4,0.268,0.426,0.313
60558,2022.0,SSG,130,295,263,48,61,14,1,4,89,23,11,4,15,68,3,0.232,0.338,0.293
60558,2023.0,SSG,123,305,272,37,65,14,1,7,102,28,20,1,18,67,6,0.239,0.375,0.293
60558,2024.0,SSG,117,288,247,43,68,16,0,9,111,36,27,4,31,73,4,0.275,0.449,0.355
60558,2025.0,SSG,36,101,85,8,14,4,0,1,21,10,9,2,12,26,1,0.165,0.247,0.276
60559,2016.0,Lotte,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
60559,2017.0,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
60559,2019.0,Lotte,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
60559,2021.0,KT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
60559,2024.0,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
60566,2013.0,NC,103,139,125,26,31,7,1,0,40,13,25,4,10,21,4,0.248,0.32,0.304
60566,2014.0,NC,96,54,51,30,11,2,0,1,16,5,11,5,2,10,1,0.216,0.314,0.241
60566,2016.0,NC,15,27,25,1,7,2,0,0,9,1,3,0,0,4,3,0.28,0.36,0.333
60566,2017.0,NC,95,241,227,33,76,8,0,0,84,15,12,2,7,15,7,0.335,0.37,0.36
60566,2018.0,NC,114,204,187,32,47,2,0,0,49,8,13,5,8,15,8,0.251,0.262,0.289
